Symbol,Name,Index,Description,Category,Provider,Expense_Ratio,Dividend,Div_Yield,Market_Cap,Shares,Avg_Vol,Beta,Asset,Size,Style,Region,Sector,Leveraged,Inverse,Top_Holdings,Chart
FLM,First Trust ISE Glb Engnrg And Const Idx,ISE Global Engineering and Construction Index,"The index specifically targets companies that are engaged in large civil and capital projects such as infrastructure, utilities, transportation, telecommunications, commercial, residential, and commerce facilities and whose roles are within the engineering, designing, planning, consulting, project managing, and/or constructing of these projects.",Miscellaneous Sector Equities,First Trust,0.700%,$0.44,0.0600%,$35.26,1,"11,762",1,Equity,,,Global/Multi-Region,Building & Construction,,,
FMV,FaithShares Methodist Values ETF,FaithShares Methodist Values Index,"The MV Index is designed to measure the performance of U.S. large capitalization companies that operate in accordance with the investment philosophy of the United Methodist Church. Companies considered for inclusion in the MV Index are evaluated based on their Methodist Values, which cover the following areas: the natural world; the nurturing community; the social community; the economic community; the political community; and the world community.",Large Cap Blend Equities,FaithShares,0.8700%,$0.06,0%,$2.5,0,"2,334",0,Equity,Large-Cap,Blend,U.S.,,,,
FNI,First Trust ISE Chindia,ISE Chindia Index,"The index is a non-market capitalization weighted index of 50 ADRs, ADSs and/or stocks of companies that are domiciled in either China or India and whose shares or ADRs are listed on a U.S. securities exchange.",China Equities,First Trust,0.600%,$0.12,0.6500%,$127.41,6,"93,512",1,Equity,,,Chindia,,,,
FNX,First Trust Mid Cap Core AlphaDEX,Defined Mid Cap Core Index,"The Defined Mid Cap Core Index is an ""enhanced"" index created and administered by Standard & Poor's which employs the AlphaDEX stock selection methodology to select stocks from the S&P MidCap 400 Index.",Mid Cap Blend Equities,First Trust,0.700%,$0.07,0.7800%,$52.76,2,"32,144",1,Equity,Mid-Cap,Blend,U.S.,,,,
FOC,FaithShares Christian Values ETF,FaithShares Christian Values Index,"The CHV Index is designed to measure the performance of U.S. large capitalization companies screened based on a composite of the guidelines of various Christian denominations. The CHV Index excludes companies involved in gambling, anti-personnel landmines, tobacco, alcohol, pornography, abortion, and/or stem cells.",Large Cap Blend Equities,FaithShares,0.8700%,$0.06,0%,$1.29,0,"3,179",0,Equity,Large-Cap,Blend,U.S.,,,,
FPX,First Trust IPOX-100 Index Fund,IPOX-100 U.S. Index,The IPOX-100 U.S. Index is a modified value-weighted price index measuring the performance of the top 100 companies ranked quarterly by market capitalization in the IPOX Global Composite Index.,Quantitative Methodology Indexes,First Trust,0.600%,$0.07,0.6400%,$9.85,1,"4,127",1,Equity,Large-Cap,Growth,U.S.,,,,
FRI,First Trust S&P REIT Index Fund,S&P United States REIT Index,The S&P United States REIT Index measures the investable U.S. real estate investment trust market and maintains a constituency that reflects the market's overall composition.,Real Estate,First Trust,0.500%,$0.1,2.5800%,$54.87,4,"68,892",1,Real Estate,,,,,,,
FRN,Claymore/BNY Mellon Frontier Markets ETF,Bank of New York Mellon New Frontier DR Index,"The Index tracks the performance of depositary receipts, in ADR or GDR form, that trade on the London Stock Exchange, New York Stock Exchange, NYSE Amex and Nasdaq Stock Market of companies from countries that are defined as the",Emerging Markets Equities,Claymore,0.6500%,$0.09,0.4700%,$34.06,2,"32,083",1,Equity,Large-Cap,Blend,Middle East/Africa,,,,
FTA,First Trust Large Cap Value Opportunities AlphaDEX Fund,Defined Large Cap Value Opportunities Index,The Defined Large Cap Value Opportunities Index is an,Large Cap Value Equities,First Trust,0.700%,$0.18,1.6800%,$44.38,2,"21,735",1,Equity,Large-Cap,Value,U.S.,,,,
FTC,First Trust Large Cap Growth Opportunities AlphaDEX Fund,Defined Large Cap Growth Opportunities Index,"The Defined Large Cap Growth Opportunities Index is an ""enhanced"" index created and administered by Standard & Poor's which employs the AlphaDEX stock selection methodology to select stocks from the S&P 500/Citigroup Growth Index.",Large Cap Growth Equities,First Trust,0.700%,$0.04,0.4900%,$30.43,1,"24,416",1,Equity,Large-Cap,Growth,U.S.,,,,
FTY,iShares FTSE NAREIT Real Estate 50 Index Fund,FTSE NAREIT Real Estate 50 Index,The index measures the performance of the large cap real estate sector of the U.S. equity market.,Real Estate,iShares,0.4800%,$0.29,11.7800%,$35.23,1,"28,950",1,Real Estate,,,,,,,
FUD,E-TRACS UBS Bloomberg CMCI Food ETN,UBS Bloomberg CMCI Food Index Total Return,The CMCI Food TR is the first investable commodity index to provide direct exposure to food. The CMCI Food TR measures the collateralized returns from a basket of 11 futures contracts from the agricultural and livestock sectors. The commodity futures contracts are diversified across three constant maturities from three months up to one year.,Agricultural Commodities,UBS,0.6500%,$0,0%,$6.13,0,"2,819",0,Commodity,,,,,,,
FUE,ELEMENTS MLCX Biofuels Index TR ETN,MLCX Biofuels Index-Total Return,The index is designed to provide a benchmark for the biofuels sector and for investment in commodities as an asset class. The Index comprises futures contracts on physical commodities that are either biofuels themselves or feedstock commonly used in the production of biofuels. The Index is a total return index; thus it is designed to reflect the performance of a fully collateralized investment in the index components.,Commodities,ELEMENTS,0.7500%,$0,0%,$1.82,0,"2,337",1,Commodity,,,,,,,
FVD,First Trust VL Dividend,Value Line Dividend Index,The index begins with the universe of stocks that Value Line gives a Safety Ranking of #1 or #2 using the Value Line Safety Ranking System.,Large Cap Value Equities,First Trust,0.700%,$0.1,3.1500%,$153.56,12,"47,253",1,Equity,Large-Cap,Value,U.S.,,,,
FVI,First Trust VL Equity Allocation,Value Line Equity Allocation Index,"The Index is designed to objectively identify and select those stocks that appear to have the greatest potential for capital appreciation from the universe of stocks Value Line gives a Timeliness, Safety or Technical Ranking of #1 or #2 using the Value Line Ranking Systems.",Quantitative Methodology Indexes,First Trust,0.700%,$0.15,1.0600%,$7.76,0,"8,782",1,Equity,Mid-Cap,Blend,U.S.,,,,
FVL,First Trust Value Line 100 Fund,Value Line 100 Index,"The Value Line 100 Index selects 100 stocks from the universe of stocks of which Value Line, Inc. gives a #1 ranking in the Value Line Timeliness Ranking System.",Quantitative Methodology Indexes,First Trust,0.700%,$0,0%,$57.57,5,"19,172",1,Equity,Mid-Cap,Growth,U.S.,,,,
FXA,Rydex CurrencyShares Australian Dollar Trust,Australian Dollar,The fund is designed to track the price of the Australian dollar relative to the U.S. dollar.,Currency,Rydex,0.400%,$0.24,1.8900%,$632.47,7,"280,866",1,Currency,,,,,,,
FXB,Rydex CurrencyShares British Pound Sterling Trust,British Pound,"The GBP/USD exchange rate is a foreign exchange spot rate that measures the relative values of two currencies, the British pound and the U.S. dollar.",Currency,Rydex,0.400%,$0.01,0%,$112.52,1,"96,828",0,Currency,,,,,,,
FXC,Rydex CurrencyShares Canadian Dollar Trust,Canadian Dollar,The fund is designed to track the price of the Canadian dollar relative to the U.S. dollar.,Currency,Rydex,0.400%,$0,0%,$591.88,6,"322,836",0,Currency,,,,,,,
FXD,First Trust Cons. Discret. AlphaDEX,StrataQuant Consumer Discretionary Index,"The StrataQuant Consumer Discretionary Index is an ""enhanced"" index developed, maintained and sponsored by the NYSE Euronext or its affiliates (""NYSE Euronext"") which employs the AlphaDEX stock selection methodology to select consumer discretionary stocks from the Russell 1000 Index.",Consumer Discretionary Equities,First Trust,0.700%,$0.04,0.6100%,$121.38,8,"165,415",1,Equity,,,U.S.,Consumer Discretionary,,,
FXE,Rydex CurrencyShares Euro Currency Trust,Euro,"The EUR/USD exchange rate is a foreign exchange spot rate that measures the relative values of two currencies, the euro and the U.S. dollar.",Currency,Rydex,0.400%,$0,0%,$579.6,5,"1,653,270",0,Currency,,,,,,,
FXF,Rydex CurrencyShares Swiss Franc Trust,Swiss Franc,The fund is designed to track the price of the Swiss franc relative to the U.S. dollar.,Currency,Rydex,0.400%,$0.08,0%,$84.66,1,"60,596",0,Currency,,,,,,,
FXG,First Trust Cons. Staples AlphaDEX,StrataQuant Consumer Staples Index,"The StrataQuant Consumer Staples Index is an ""enhanced"" index developed, maintained and sponsored by the NYSE Euronext or its affiliates which employs the AlphaDEX stock selection methodology to select consumer staples stocks from the Russell 1000 Index.",Consumer Staples Equities,First Trust,0.700%,$0.09,1.2300%,$24.72,1,"17,428",1,Equity,,,U.S.,Consumer Staples,,,
FXH,First Trust Health Care AlphaDEX,StrataQuant Health Care Index,"The StrataQuant Health Care Index is an ""enhanced"" index developed, maintained and sponsored by the NYSE Euronext or its affiliates which employs the AlphaDEX stock selection methodology to select health care stocks from the Russell 1000 Index.",Health & Biotech Equities,First Trust,0.700%,$0,0%,$49.52,2,"36,151",1,Equity,,,U.S.,Health & Biotech,,,
FXI,iShares FTSE/Xinhua China 25 Index Fund,FTSE/Xinhua China 25 Index,The index measures the performance of the largest companies in the China equity market.,China Equities,iShares,0.7400%,$0.46,2.7600%,"$7,963.11",196,"29,107,900",1,Equity,,,China,,,,
FXL,First Trust Technology AlphaDEX,StrataQuant Technology Index,"The StrataQuant Technology Index is an ""enhanced"" index developed, maintained and sponsored by the NYSE Euronext or its affiliates (""NYSE Euronext"") which employs the AlphaDEX stock selection methodology to select technology stocks from the Russell 1000 Index.",Technology Equities,First Trust,0.700%,$0,0%,$48.95,3,"54,601",1,Equity,,,U.S.,Technology,,,
FXM,Rydex CurrencyShares Mexican Peso Trust,Mexican Peso,The fund is designed to track the price of the Mexican peso relative to the U.S. dollar.,Currency,Rydex,0.400%,$0.19,6.9600%,$11.74,0,"11,804",0,Currency,,,,,,,
FXN,First Trust Energy AlphaDEX Fund,StrataQuant Energy Index,"The StrataQuant Energy Index is an ""enhanced"" index developed, maintained and sponsored by the NYSE Euronext or its affiliates which employs the AlphaDEX stock selection methodology to select energy stocks from the Russell 1000 Index.",Energy Equities,First Trust,0.700%,$0.03,0.2200%,$42.93,3,"60,325",2,Equity,,,U.S.,Energy,,,
FXO,First Trust Financials AlphaDEX,StrataQuant Financials Index,"The StrataQuant Financials Index is an ""enhanced"" index developed, maintained and sponsored by the NYSE Euronext or its affiliates which employs the AlphaDEX stock selection methodology to select financials stocks from the Russell 1000 Index.",Financials Equities,First Trust,0.700%,$0.07,1.4500%,$117.29,9,"165,144",1,Equity,,,U.S.,Financial,,,
FXP,ProShares Ultrashort FTSE/Xinhua China,FTSE/Xinhua China 25 Index (-200%),"ProShares UltraShort FTSE/Xinhua China 25 seeks daily investment results, before fees and expenses, that correspond to twice (200%) the inverse (opposite) of the daily performance of the FTSE/Xinhua China 25 Index.",Leveraged Equities,ProShares,0.9500%,$0.37,0%,$354.73,9,"1,385,990",0,Equity,,,China,,2x,Yes,
FXR,First Trust Industrials AlphaDEX,StrataQuant Industrials Index,"The StrataQuant Industrials Index is an ""enhanced"" index developed, maintained and sponsored by the NYSE Euronext or its affiliates which employs the AlphaDEX stock selection methodology to select industrials stocks from the Russell 1000 Index.",Industrials Equities,First Trust,0.700%,$0.05,0.6600%,$27.38,2,"23,576",1,Equity,,,U.S.,Industrial,,,
FXS,Rydex CurrencyShares Swedish Krona Trust,Swedish Krona,The fund is designed to track the price of the Swedish krona relative to the U.S. dollar.,Currency,Rydex,0.400%,$0,0%,$19.92,0,"3,336",0,Currency,,,,,,,
FXU,First Trust Utilities AlphaDEX Fund,StrataQuant Utilities Index,"The StrataQuant Utilities Index is an ""enhanced"" index developed, maintained and sponsored by the NYSE Euronext or its affiliates (""NYSE Euronext"") which employs the AlphaDEX stock selection methodology to select utilities stocks from the Russell 1000 Index.",Utilities Equities,First Trust,0.700%,$0.23,3.8700%,$27.94,2,"21,453",1,Equity,,,U.S.,Utilities,,,
FXY,Rydex CurrencyShares Japanese Yen Trust,Japanese Yen,"The U.S. dollar/Japanese yen exchange rate is a foreign exchange spot rate that measures the relative values of two currencies, the Japanese yen and the U.S. dollar.",Currency,Rydex,0.400%,$0,0%,$765.42,7,"280,579",0,Currency,,,,,,,
FXZ,First Trust Materials AlphaDEX Fund,StrataQuant Materials Index,"The StrataQuant Materials Index is an ""enhanced"" index developed, maintained and sponsored by the NYSE Euronext or its affiliates which employs the AlphaDEX stock selection methodology to select materials stocks from the Russell 1000 Index.",Materials,First Trust,0.700%,$0.08,0.8100%,$125.31,7,"162,967",1,Equity,,,U.S.,Materials,,,
FYX,First Trust Small Cap Core AlphaDEX,Defined Small Cap Core Index,"The Defined Small Cap Core Index is an ""enhanced"" index created and administered by Standard & Poor's which employs the AlphaDEX stock selection methodology to select stocks from the S&P SmallCap 600 Index.",Small Cap Blend Equities,First Trust,0.700%,$0.04,0.2800%,$34.49,1,"25,608",1,Equity,Small-Cap,Blend,U.S.,,,,
